606	t	1.62
607	laser	0.59
607	hair	0.56
607	removal	1.57
607	maryland	0.82
608	mesothelioma	0.66
609	buy	1.75
609	gift	1.61
609	card	1.25
610	mesothelioma	1.98
611	student	1.40
611	loan	1.26
611	consolidation	1.47
611	program	0.61
612	california	0.98
612	law	1.59
612	lemon	1.59
613	event	1.02
613	management	0.52
613	security	1.68
614	canada	1.25
614	personals	1.78
614	yahoo	1.17
615	orlando	1.91
615	criminal	0.67
615	attorney	0.66
616	uk	0.68
616	homeowner	1.42
616	loans	0.62
617	vioxx	0.64
617	lawsuit	1.38
618	compare	0.76
618	life	1.70
618	assurance	0.91
619	criminal	1.88
619	defense	1.95
619	federal	0.94
619	lawyer	0.57
620	american	1.07
620	singles	1.39
621	federal	1.16
621	criminal	1.15
621	defense	1.96
621	attorney	1.69
622	laser	1.63
622	hair	0.80
622	removal	1.26
622	manhattan	1.11
623	att	1.15
623	prepaid	1.42
623	wireless	1.33
624	fortis	0.95
624	health	1.50
624	insurance	0.82
624	temporary	0.61
625	miami	1.34
625	personal	0.84
625	injury	1.12
625	lawyer	0.98
626	hair	1.68
626	removal	1.88
626	chicago	1.05
627	at	1.79
627	and	1.77
627	t	1.80
627	cell	0.65
627	phones	1.09
628	refinance	1.78
628	with	1.54
628	bad	1.47
628	credit	1.65
629	malignant	0.95
629	mesothelioma	0.85
630	lease	1.51
630	management	1.10
630	software	1.51
631	primary	0.85
631	pulmonary	0.88
631	hypertension	1.97
632	miami	0.59
632	personal	1.21
632	injury	1.20
632	attorney	0.90
633	anti	1.48
633	spam	1.05
633	lotus	1.33
633	notes	1.80
634	life	0.81
634	insurance	0.82
634	quotes	0.83
635	egg	1.27
635	credit	0.79
636	anti	1.71
636	spam	1.15
636	exchange	1.56
636	server	0.56
637	lemon	1.62
637	law	0.95
638	google	0.55
638	adsense	1.98
639	best	1.59
639	consolidation	1.38
639	loan	1.25
639	student	1.89
640	refinance	0.70
640	with	0.70
640	poor	0.80
640	credit	1.97
641	employee	1.53
641	leasing	0.85
642	student	0.88
642	loan	1.25
642	consolidation	1.47
642	center	1.32
643	buyer	1.17
643	mortgage	1.10
643	note	1.89
644	federal	0.92
644	student	0.81
644	loan	0.56
644	consolidation	0.68
645	symptoms	0.83
645	of	0.93
645	mesothelioma	0.88
646	city	1.77
646	hair	0.72
646	laser	1.55
646	new	1.95
646	removal	1.82
646	york	0.62
647	att	0.68
647	wireless	1.23
647	com	1.43
648	san	1.29
648	diego	0.64
648	dui	1.20
648	lawyer	1.15
649	indiana	1.14
649	law	1.17
649	lemon	1.78
650	law	1.35
650	lemon	0.61
650	michigan	0.58
651	angeles	1.19
651	criminal	1.69
651	defense	0.51
651	los	0.88
652	refinancing	0.83
652	with	1.49
652	poor	1.49
652	credit	1.45
653	home	0.97
653	equity	1.73
653	loan	1.91
654	action	1.49
654	class	1.80
654	lawsuit	1.66
654	vioxx	1.79
655	term	1.29
655	life	1.66
655	assurance	0.96
656	e	1.67
656	loan	0.75
657	celebrex	0.85
657	lawyer	0.70
658	vasectomy	1.28
658	reversal	0.73
659	mortgage	1.22
659	rates	0.94
659	refinancing	1.39
660	attorney	1.93
660	law	1.05
660	lemon	1.05
661	consolidate	1.93
661	student	1.01
661	loans	1.94
662	home	0.92
662	equity	1.54
662	loans	1.53
663	mesothilioma	1.04
664	new	0.69
664	york	1.37
664	personal	1.46
664	injury	1.01
664	lawyer	1.54
665	home	1.09
665	equity	0.53
665	loan	1.72
665	rates	1.76
666	auto	1.63
666	insurance	1.21
666	quotes	0.57
667	georgia	1.41
667	law	1.57
667	lemon	0.77
668	homeowner	0.52
668	loans	0.54
669	equity	1.20
669	loan	1.46
669	rates	0.66
670	administration	0.65
670	lease	1.99
670	software	1.63
671	egg	1.15
671	credit	1.22
671	card	0.94
672	student	0.95
672	consolidation	0.54
672	loans	1.87
673	microsoft	1.52
673	anti	0.63
673	spam	1.58
674	mesothelioma	1.29
674	prognosis	1.33
675	second	1.84
675	mortgages	1.40
676	21	0.71
676	auto	1.98
676	century	1.26
676	insurance	0.66
677	employee	1.55
677	florida	1.83
677	leasing	1.52
678	federal	1.88
678	consolidation	0.99
678	loan	1.82
679	equity	0.95
679	loan	1.72
680	personal	1.92
680	injury	0.65
680	attorney	1.18
680	colorado	1.80
681	accident	0.79
681	lawyer	1.51
681	michigan	1.79
682	refinancing	1.71
682	with	0.64
682	bad	1.36
682	credit	0.65
683	home	0.65
683	equity	1.71
683	line	0.75
683	of	1.44
683	credit	0.85
683	rates	1.18
684	federal	1.19
684	consolidation	0.51
685	non	0.91
685	profit	1.93
685	debt	1.86
685	consolidation	1.87
686	pay	1.29
686	per	1.88
686	click	1.84
686	affiliate	1.55
687	city	1.01
687	hair	0.53
687	new	1.03
687	removal	0.59
687	york	1.70
688	acid	1.90
688	reflux	1.87
688	disease	0.97
688	diet	1.66
689	refinance	1.76
689	poor	0.58
689	credit	1.65
690	equity	1.23
690	loans	0.81
691	student	0.55
691	loan	1.35
691	consolidate	1.92
692	consolidate	0.90
692	loans	1.84
693	secured	1.55
693	loans	0.97
694	criminal	0.50
694	lawyer	0.83
694	new	0.97
694	york	0.73
695	affiliate	1.39
695	per	1.51
695	click	0.58
696	chicago	1.77
696	personal	0.93
696	injury	1.99
696	lawyer	1.94
697	los	0.67
697	angeles	0.84
697	dui	1.34
697	lawyer	1.70
698	att	0.84
698	prepaid	1.10
699	angeles	0.71
699	criminal	0.52
699	defense	0.73
699	lawyer	0.71
699	los	0.84
700	critical	1.67
700	illness	1.08
700	insurance	1.41
700	life	1.21
701	irs	0.51
701	lawyer	1.27
701	tax	1.04
702	laser	1.88
702	hair	1.70
702	removal	1.88
702	new	0.60
702	york	1.41
703	comcast	0.85
703	high	1.33
703	speed	1.20
704	personal	1.05
704	yahoo	1.69
705	san	0.84
705	diego	1.86
705	dui	1.27
705	attorney	0.82
706	michigan	1.94
706	personal	1.50
706	injury	0.59
707	automobile	1.27
707	law	0.56
707	lemon	0.71
708	cheap	1.77
708	insurance	1.00
708	life	1.02
708	term	0.80
709	home	1.92
709	loans	0.56
709	refinancing	1.08
710	consolidate	0.79
710	college	1.36
710	loans	1.09
711	cheap	1.87
711	life	1.28
711	insurance	0.78
712	vioxx	1.59
712	law	1.74
712	suit	1.63
713	student	1.38
713	loan	1.78
713	refinance	1.51
714	car	0.74
714	hire	1.59
714	alicante	0.84
714	spain	0.92
715	tax	1.51
715	attorney	1.81
716	refinancing	0.58
716	my	1.15
716	home	1.92
717	criminal	1.35
717	dallas	0.76
717	lawyer	1.32
718	line	0.66
718	of	1.30
718	credit	1.25
718	home	0.51
718	equity	0.50
719	litigation	1.62
719	vioxx	0.77
720	at	0.52
720	and	0.65
720	t	1.03
720	phones	0.99
721	criminal	0.70
721	defense	1.73
721	attorney	1.08
721	los	0.53
721	angeles	1.28
722	commodity	1.52
722	online	1.69
722	trading	0.92
723	home	1.37
723	equity	1.54
723	rates	1.07
724	adsense	0.60
725	law	0.67
725	lemon	1.92
725	mass	1.31
726	equity	1.08
726	home	1.53
727	arizona	0.82
727	law	1.68
727	lemon	1.46
728	child	1.37
728	molestation	1.90
728	attorney	1.28
729	home	1.93
729	line	1.89
729	of	0.93
729	credit	0.83
730	alicante	1.33
730	car	0.84
730	rental	0.98
730	spain	1.80
731	attorney	1.95
731	defense	1.24
731	federal	0.95
732	san	0.66
732	diego	1.62
732	criminal	1.18
732	attorney	1.16
733	injury	1.93
733	lawyer	1.10
733	new	1.79
733	york	0.70
734	attorney	1.22
734	injury	1.35
734	new	0.98
734	personal	1.33
734	york	1.92
735	at	0.86
735	and	1.47
735	t	1.86
735	mobile	0.53
736	pleural	0.53
736	mesothelioma	1.48
737	augmentation	1.61
737	breast	0.75
737	diego	1.21
737	san	1.45
738	home	1.45
738	equity	0.98
738	poor	1.83
738	credit	0.57
739	health	1.96
739	insurance	1.80
739	temporary	1.92
740	compensation	1.16
740	mesothelioma	1.75
741	21st	1.95
741	century	1.17
741	insurance	0.65
742	cheap	1.70
742	insurance	1.71
742	medical	0.74
743	angeles	1.00
743	criminal	0.75
743	lawyer	1.53
743	los	1.49
744	low	1.53
744	cost	0.76
744	term	1.75
744	life	0.99
744	insurance	0.58
745	home	1.45
745	refinance	1.60
745	loans	0.79
746	eloan	1.32
747	life	0.82
747	insurance	1.25
747	quote	1.02
748	cheap	1.11
748	life	1.46
748	assurance	1.02
749	125	0.76
749	equity	1.63
749	loan	1.66
750	anti	1.64
750	spam	1.05
750	exchange	1.46
751	credit	1.77
751	equity	1.24
751	home	1.52
751	line	1.04
752	att	1.95
752	go	0.51
752	phone	1.66
753	dui	0.65
753	florida	0.51
753	lawyer	1.24
754	hair	1.98
754	removal	0.89
754	new	1.58
754	york	1.55
755	merchant	0.95
755	account	0.75
755	international	0.73
756	vioxx	1.26
756	class	1.30
756	action	1.55
757	125	1.20
757	home	1.07
757	equity	1.12
757	loan	0.72
758	life	1.68
758	insurance	1.60
758	quote	1.41
758	online	0.98
759	consolidation	1.35
759	loan	1.54
760	equity	1.05
760	line	0.88
760	of	1.53
760	credit	1.34
761	carolina	1.60
761	law	1.27
761	lemon	0.71
761	north	1.68
762	equity	0.79
762	rates	1.18
763	direct	1.66
763	home	1.81
763	insurance	1.01
763	line	1.20
764	angeles	0.57
764	attorney	0.54
764	los	1.08
764	tax	1.28
765	credit	1.27
765	home	0.52
765	line	1.74
766	term	1.37
766	insurance	1.13
767	auto	1.82
767	insurances	1.52
768	debtfreedirect	1.58
769	refinance	1.24
769	comparison	0.87
770	acid	1.09
770	reflux	0.62
770	treatment	1.89
771	bad	0.91
771	credit	1.22
771	mortgage	0.89
771	refinance	0.55
772	college	0.60
772	loan	0.88
772	refinance	0.54
773	google	1.65
773	adsense	0.68
774	adsense	1.58
774	tips	1.93
775	adsense	1.69
775	hacking	0.84
776	adsense	1.35
776	high	1.35
776	paying	0.86
776	keywords	1.12
777	adsense	1.12
777	tricks	1.30
777	and	1.00
777	tips	0.83
778	adsense	0.93
778	tools	1.91
779	adsense	1.47
779	expert	1.02
780	top	1.35
780	paying	1.73
780	keywords	1.49
781	page	1.53
781	rank	1.72
782	link	1.08
782	exchange	0.66
783	latest	1.85
784	free	0.61
785	hack	1.23
786	earn	1.99
787	insurance	1.70
788	auto	1.31
788	insurance	1.91
788	price	1.37
788	quotes	0.77
789	loans	1.63
790	consolidate	0.89
790	graduate	0.75
790	student	1.90
790	loans	1.51
791	mortgage	0.86
792	refinanced	0.70
792	second	1.16
792	mortgages	0.96
793	attorney	1.46
794	personal	1.39
794	injury	1.85
794	attorney	1.06
795	credit	1.47
796	home	0.68
796	equity	0.67
796	line	0.76
796	of	1.77
796	credit	0.64
797	lawyer	1.28
798	donate	1.66
799	degree	1.20
800	hosting	0.98
801	claim	1.58
802	conference	1.47
802	call	1.58
803	trading	1.82
804	software	0.52
805	recovery	1.80
806	transfer	0.61
807	gas/electricity	1.66
808	classes	0.59
809	rehab	0.71
810	treatment	1.82
811	cord	1.23
811	blood	1.02
812	mesothelioma	1.13
813	structured	1.61
813	settlement	1.18
814	vioxx	1.37
814	attorney	1.00
815	secure	1.73
815	online	1.06
815	back	0.52
815	up	0.88
816	agile	0.58
816	management	0.64
816	software	0.77
817	crm	1.42
817	for	1.44
817	financial	1.11
818	disaster	0.87
818	recovery	1.29
818	planning	1.23
818	for	0.73
818	it	0.61
819	tracking	0.63
819	a	1.74
819	vehicle	1.86
820	applications	1.66
820	in	1.52
820	the	1.55
820	cloud	0.84
821	project	1.28
821	management	1.26
821	with	1.32
821	scrum	1.91
822	servers	1.43
822	for	1.67
822	businesses	1.63
823	android	1.79
823	application	1.68
823	developers	1.31
824	android	1.36
824	app	1.55
824	developers	2.00
825	training	1.90
825	for	0.73
825	indesign	1.58
826	teach	1.04
826	yourself	1.07
826	web	1.47
826	development	1.90
827	web	1.01
827	applications	1.23
827	developers	1.67
828	android	0.59
828	application	1.87
828	developer	1.66
829	android	1.84
829	app	1.24
829	developer	1.83
830	app	0.65
830	developer	1.06
830	android	1.27
831	android	1.39
831	developer	1.78
831	app	0.99
832	mobile	0.73
832	applications	1.21
832	developers	1.06
833	design	0.55
833	for	0.74
833	programmers	1.42
834	cloud	1.01
834	computing	1.92
834	for	1.78
834	dummies	1.50
835	android	1.81
835	application	1.65
835	development	0.96
835	uk	1.40
836	web	1.58
836	design	0.77
836	and	1.83
836	marketing	0.84
836	solutions	1.19
836	for	1.90
836	business	0.86
836	websites	1.70
837	developers	0.72
837	mobile	1.49
837	applications	0.71
838	training	1.96
838	indesign	1.06
839	apps	0.63
839	development	0.86
840	computing	0.99
840	for	0.53
840	dummies	1.31
841	bpp	1.54
841	learning	1.06
841	management	0.74
841	system	1.37
842	mobile	1.30
842	apps	1.07
842	developers	1.92
843	joomla	1.51
843	designers	1.67
844	best	0.68
844	pay	1.13
844	as	1.20
844	you	1.97
844	go	1.61
844	sim	1.11
844	card	1.48
845	locks	0.52
845	and	0.56
845	locksmithing	1.65
846	development	0.96
846	of	0.92
846	mobile	1.04
847	android	1.72
847	app	1.97
847	development	1.45
847	software	1.68
848	best	0.89
848	pay	1.22
848	as	0.79
848	you	0.69
848	go	0.82
848	sims	1.68
849	cheap	1.14
849	pay	1.56
849	as	0.56
849	you	1.33
849	go	1.46
849	sim	1.94
850	app	1.57
850	development	1.13
850	for	0.52
850	android	0.86
851	best	0.56
851	pay	0.97
851	as	0.53
851	you	1.82
851	go	1.57
851	sim	0.81
852	android	1.17
852	development	1.62
852	app	1.27
853	android	1.62
853	apps	1.64
853	development	1.54
854	android	1.41
854	development	1.44
854	apps	1.08
855	team	0.55
855	building	1.02
855	companies	0.96
855	uk	1.51
856	mobile	0.70
856	design	1.76
856	and	1.34
856	development	0.95
857	pay	1.66
857	as	0.78
857	you	1.70
857	go	1.46
857	sim	1.39
857	card	1.08
857	only	0.94
858	training	0.64
858	for	1.39
858	mcse	1.08
859	ink	1.52
859	8560	1.52
860	sim	1.76
860	card	1.38
860	only	2.00
860	pay	1.35
860	as	0.56
860	you	0.95
860	go	1.36
861	micro	0.61
861	stock	1.00
861	photo	1.01
861	sites	0.53
862	pay	1.76
862	as	1.08
862	you	1.70
862	go	1.97
862	sim	1.90
862	offers	0.94
863	sim	1.15
863	card	1.50
863	deals	0.65
863	pay	1.90
863	as	1.60
863	you	1.31
863	go	1.75
864	cheap	1.98
864	mobile	0.60
864	sim	0.75
864	card	1.44
865	itil	1.23
865	v3	1.24
865	foundations	1.82
865	certification	1.19
866	make	0.55
866	money	1.20
866	with	0.88
866	stock	1.99
866	photography	1.93
867	uk	1.98
867	stock	1.82
867	photography	0.89
868	options	0.59
868	for	0.82
868	investment	0.60
869	android	1.19
869	developer	1.21
869	apps	1.48
870	make	0.76
870	money	1.08
870	stock	1.27
870	photography	1.21
871	photographers	1.43
871	stock	1.75
872	cards	1.06
872	games	1.37
872	for	1.04
872	kids	1.92
873	contracts	0.97
873	in	0.62
873	a	1.29
873	nutshell	0.62
874	google	1.39
874	android	0.85
874	application	0.72
874	development	1.76
875	deal	1.23
875	or	1.88
875	no	1.58
875	interactive	1.06
876	stock	1.34
876	photographers	1.93
877	computing	0.87
877	for	1.32
877	idiots	0.97
878	make	0.67
878	money	1.70
878	stock	1.01
878	photos	1.57
879	google	0.52
879	android	0.69
879	apps	1.52
879	development	1.80
880	mobile	0.92
880	sim	1.14
880	card	1.75
880	uk	1.78
881	sim	0.87
881	card	1.40
881	for	0.84
881	uk	0.69
882	play	0.57
882	no	1.25
882	deal	1.06
882	or	0.85
883	realtime	1.74
883	tracking	1.88
883	device	1.60
884	small	0.80
884	company	0.77
884	websites	1.87
885	team	1.92
885	building	1.09
885	activities	1.28
885	uk	1.52
886	pay	0.94
886	as	0.87
886	you	0.79
886	go	1.03
886	sim	0.96
886	uk	0.91
887	the	1.42
887	glaze	0.78
887	book	1.99
888	training	1.67
888	in	1.43
888	sql	1.00
889	android	1.03
889	application	0.60
889	development	0.66
889	tools	1.80
890	uk	0.68
890	mobile	0.90
890	sim	1.52
890	card	0.58
891	buy	1.76
891	uk	1.69
891	sim	0.72
891	card	1.32
892	c5650	1.35
892	toner	0.83
893	database	1.91
893	driven	1.51
893	web	1.37
893	page	0.57
894	cost	0.58
894	of	1.85
894	sim	1.84
894	card	1.23
895	database	0.99
895	driven	0.85
895	web	0.95
896	microsoft	0.82
896	access	1.29
896	2010	0.85
896	training	1.67
897	3g	0.67
897	broadband	1.10
897	router	1.77
898	sim	0.71
898	card	0.65
898	in	1.16
898	uk	1.83
899	cheap	1.30
899	ink	0.66
899	cartridges	0.83
899	brother	0.53
900	google	0.87
900	android	1.98
900	app	1.21
900	development	0.88
901	stock	1.87
901	photography	1.93
901	books	1.66
902	google	1.17
902	android	0.60
902	app	1.01
902	developer	1.33
903	pre	1.84
903	pay	1.86
903	sim	1.91
904	pre	1.66
904	pay	1.53
904	sim	1.47
904	card	1.19
905	international	1.19
905	mobile	1.15
905	broadband	0.58
905	pay	1.55
905	as	1.30
905	you	1.56
905	go	0.62
906	learning	1.55
906	sql	0.94
906	server	1.26
906	2008	0.72
907	cheap	1.14
907	ink	0.79
907	for	0.61
907	brother	1.10
907	printer	1.40
908	buy	0.53
908	pay	1.81
908	as	0.52
908	you	0.54
908	go	1.49
908	sim	1.07
908	card	0.73
909	pay	0.99
909	as	1.28
909	you	1.48
909	go	0.99
909	sim	1.18
909	card	1.85
910	pay	1.49
910	as	1.95
910	go	1.72
910	sim	0.81
911	solar	1.03
911	power	0.68
911	and	0.80
911	home	0.86
912	developing	1.86
912	mobile	1.20
912	application	1.95
913	sim	1.42
913	card	1.83
913	pay	1.67
914	solar	1.50
914	for	1.41
914	your	0.65
914	home	0.60
915	notebook	1.07
915	laptops	1.46
916	notebooks	1.36
916	and	1.39
916	laptops	0.56
917	notebooks	0.84
917	&	1.53
917	laptops	1.41
918	notebooks	1.80
918	and	1.41
918	laptop	1.42
919	mobile	0.92
919	phones	1.72
919	phone	0.91
920	laptop	0.86
920	or	1.39
920	notebook	1.18
921	laptop	1.69
921	and	0.73
921	notebook	1.93
922	is	0.70
922	a	1.85
922	notebook	0.90
922	laptop	1.60
923	tv	0.54
923	or	1.22
923	lcd	0.81
924	dress	0.76
924	prom	1.87
925	digital	1.69
925	cameras	1.46
926	dress	1.44
926	prom	1.75
926	dresses	0.92
927	digital	1.68
927	camera	0.51
927	cameras	1.53
928	and	1.86
928	the	1.29
928	wardrobe	0.73
929	dual	1.23
929	sim	1.07
930	canon	1.98
930	powershot	0.99
931	canon	1.03
931	powershot	1.04
932	of	1.30
932	the	1.67
932	vanities	0.78
933	lumix	1.71
933	by	1.76
933	panasonic	0.88
934	camera	0.78
934	with	0.95
934	camcorder	1.84
935	best	0.51
935	phones	0.57
936	kinect	0.85
936	for	1.97
936	xbox	1.54
937	canon	1.56
937	camera	1.27
938	g	1.18
938	shock	0.54
939	canon	1.40
939	pixma	1.47
940	panasonic	1.51
940	dmc	1.78
941	tv	1.34
941	32	0.71
941	in	1.10
942	coolpix	1.92
942	nikon	1.30
943	nikon	1.70
943	coolpix	0.83
944	lumix	1.43
944	dmc	1.70
945	ixus	0.61
945	i	1.10
946	ink	1.13
946	for	0.62
946	cartridges	1.27
947	ink	1.29
947	cartridges	0.70
947	for	1.64
948	ink	1.55
948	cartridges	0.76
949	hidden	0.61
949	object	1.44
950	cartridge	1.79
950	and	1.98
950	ink	1.73
951	ink	1.05
951	for	1.71
951	cartridge	1.00
952	ink	1.36
952	&	1.93
952	cartridge	0.68
953	dr	0.82
953	martens	1.43
954	camcorders	0.51
954	with	0.78
954	camera	1.00
955	camera	1.89
955	and	1.00
955	camcorders	0.66
956	ink	1.87
956	for	1.00
956	print	1.23
957	and	1.11
957	mens	1.94
957	clothing	0.61
958	samsung	0.54
958	phones	1.00
959	fujifilm	1.93
959	finepix	1.70
960	finepix	1.45
960	fujifilm	1.04
961	canon	1.49
961	with	0.76
961	lens	1.54
962	canon	1.70
962	lens	1.65
963	hdmi	0.78
963	cable	1.03
964	a	1.32
964	movie	1.84
964	camera	1.54
965	the	1.50
965	movie	1.72
965	camera	0.68
966	toner	1.95
966	and	1.25
966	cartridges	0.51
967	razors	1.10
967	shavers	1.60
968	the	1.62
968	canon	0.89
968	5d	1.78
969	shavers	1.40
969	razors	1.97
970	canon	1.18
970	5d	1.77
971	dmc	1.41
971	panasonic	0.59
971	lumix	0.83
972	the	1.10
972	nikon	1.89
972	d90	0.87
973	clothing	1.33
973	for	0.62
973	cheap	1.06
974	i	1.84
974	station	1.82
974	docking	1.34
975	pc	0.86
975	notebook	1.63
976	a	0.90
976	wrinkle	0.60
976	in	1.33
977	ink	1.60
977	cartridges	1.33
977	toner	1.14
978	canon	1.86
978	is	0.62
978	cameras	1.83
979	canon	1.89
979	cameras	1.23
980	photos	0.89
980	stock	1.06
981	nikon	1.75
981	camera	1.83
982	phones	0.56
982	and	1.78
982	prices	1.82
983	dvd	1.23
983	to	1.31
983	recorder	1.12
984	toner	0.55
984	print	0.87
984	cartridge	1.44
985	hdmi	0.68
985	to	0.83
985	cables	0.92
986	blu	1.72
986	ray	1.69
986	players	1.92
987	bluray	0.64
987	players	0.82
988	lcd	0.80
988	and	1.40
988	hd	0.93
989	watch	0.78
989	mens	1.43
990	hard	1.78
990	disk	1.85
990	drives	1.32
990	external	1.29
991	cannon	0.64
991	and	1.80
991	camera	1.94
992	used	1.85
992	it	1.59
992	books	1.58
993	tv	0.79
993	samsung	0.76
993	led	1.70
994	led	1.88
994	tv	1.64
994	by	1.38
994	samsung	1.43
995	printer	1.21
995	ink	1.78
995	for	0.67
996	printer	1.31
996	with	0.91
996	ink	0.77
997	printer	0.92
997	and	1.38
997	ink	1.87
998	dresses	0.68
998	for	1.16
998	kids	1.36
999	notebook	1.68
999	samsung	1.41
1000	powershot	1.13
1000	sx	1.10
1001	wedding	0.56
1001	shoes	1.42
1002	the	1.62
1002	best	1.37
1002	laptops	1.34
1003	shoes	0.55
1003	wedding	1.85
1004	dresses	1.78
1004	maxi	1.93
1005	laptop	1.11
1005	battery	1.97
1005	for	0.64
1006	detector	1.58
1006	metal	1.14
1007	phone	1.65
1007	pay	0.90
1007	as	1.74
1008	watches	1.72
1008	for	0.91
1008	mens	0.52
1009	kinect	1.08
1009	on	1.93
1009	xbox	1.74
1009	360	0.99
1010	kinect	1.88
1010	for	0.74
1010	xbox	1.13
1010	360	1.31
1011	security	0.62
1011	and	0.85
1011	camera	0.94
1012	camera	0.62
1012	for	1.82
1012	security	1.83
1013	lcd	1.00
1013	monitors	0.99
1014	duvet	0.95
1014	and	1.39
1014	covers	1.27
1015	jon	1.52
1015	bon	0.75
1015	jovi	0.80
1015	dead	1.95
1016	kardashian	1.64
1016	christmas	1.17
1016	card	1.57
1017	49ers	1.86
1018	steelers	1.43
1019	dark	1.44
1019	knight	1.09
1019	rises	1.98
1019	trailer	1.35
1020	san	1.65
1020	francisco	1.11
1020	49ers	0.59
1021	ben	1.79
1021	roethlisberger	1.87
1022	pittsburgh	1.29
1022	steelers	1.13
1023	snooki	0.54
1024	clippers	1.13
1025	49ers	1.35
1025	news	1.22
1026	lakers	0.84
1027	james	1.89
1027	harrison	1.64
1028	martial	1.98
1028	law	1.72
1029	antonio	1.07
1029	brown	1.44
1030	gpa	0.51
1030	calculator	1.56
1031	johnny	1.74
1031	knox	1.67
1032	yu	0.70
1032	darvish	1.41
1033	kobe	0.68
1033	bryant	1.15
1034	lil	1.64
1034	kim	1.91
1035	justin	1.65
1035	bieber	0.56
1036	shakira	1.42
1037	eminem	1.46
1038	netflix	1.38
1039	youtube	0.66
1039	videos	0.64
1040	lady	1.72
1040	gaga	1.87
1041	kesha	0.96
1042	nicki	1.25
1042	minaj	0.97
1043	grooveshark	1.45
1044	transformers	1.43
1044	3	1.76
1045	mundial	0.72
1045	2010	0.85
1046	olympics	1.91
1047	espn3	0.94
1048	fifa	1.65
1048	11	1.68
1049	randy	0.80
1049	moss	0.94
1050	miami	1.41
1050	heat	0.55
1051	mourinho	1.47
1052	wayne	0.74
1052	rooney	1.02
1053	cricket	0.71
1053	live	0.79
1053	score	0.59
1054	david	1.81
1054	villa	1.35
1055	ipad	1.06
1056	iphone	0.86
1056	4	1.85
1057	nokia	0.64
1057	5530	1.38
1058	htc	0.98
1058	evo	1.83
1058	4g	1.17
1059	nokia	0.71
1059	n900	1.43
1060	blackberry	1.68
1060	apps	1.48
1061	duracell	1.29
1061	mygrid	1.70
1062	otterbox	1.50
1063	pdanet	0.59
1064	masterchef	0.75
1065	cupcakes	1.42
1066	jimmy	0.50
1066	johns	1.32
1067	dominos	1.66
1067	pizza	1.95
1067	menu	0.54
1068	tudo	1.24
1068	gostoso	0.58
1068	receitas	0.74
1069	guacamole	1.30
1069	recipe	0.60
1070	applebees	1.40
1070	menu	1.37
1071	rachel	1.15
1071	ray	1.93
1072	anhembi	0.72
1072	parque	1.72
1073	wm	0.69
1073	gucken	0.97
1074	world	1.76
1074	cup	1.63
1075	bundeskanzleramt	1.67
1076	rio	0.73
1076	branco	0.95
1077	mt	1.07
1077	everest	1.82
1078	kew	0.99
1078	gardens	1.52
1079	tour	1.89
1079	eiffel	1.30
1080	oxford	0.58
1080	street	0.69
1081	justin	1.72
1081	bieber	1.63
1082	katy	1.51
1082	perry	1.35
1083	selena	1.09
1083	gomez	1.38
1084	kim	0.71
1084	kardashian	1.83
1085	eminem	1.39
1086	lady	0.97
1086	gaga	1.79
1087	miley	1.18
1087	cyrus	1.59
1088	taylor	1.88
1088	lautner	1.46
1089	megan	0.80
1089	fox	0.75
1090	robert	1.90
1090	pattinson	1.95
1091	haiti	1.78
1092	besiktas	1.69
1093	chile	0.89
1094	earthquake	1.97
1095	lady	0.93
1095	gaga	0.99
1096	iphone	0.88
1096	4	0.92
1097	mobile	1.74
1097	technology	0.75
1098	oil	0.73
1098	spill	1.13
1099	vancouver	0.82
1099	2010	0.87
1100	apprendimento	0.55
1100	automatico	1.69
1101	beijing	1.82
1101	apartments	0.67
1102	st.	1.96
1102	petersburg	1.62
1102	restaurants	0.87
1103	energia	1.77
1103	solare	1.95
1104	dubai	0.52
1104	tours	1.29
1105	hcg	0.86
1105	diet	0.96
1106	dr	0.55
1106	oz	1.46
1107	aspergers	1.16
1108	mcdonalds	1.53
1108	nutrition	0.91
1109	vitamin	1.58
1109	d	1.36
1109	deficiency	1.39
1110	appendicitis	1.16
1110	symptoms	1.42
1111	cholera	1.56
1112	nfp	1.09
1113	vacina	0.66
1113	h1n1	0.58
1114	whooping	1.18
1114	cough	0.58
1115	donate	1.10
1115	to	0.78
1115	haiti	0.70
1116	donate	0.99
1116	to	0.64
1116	pakistan	1.01
1117	text	1.46
1117	to	1.67
1117	donate	1.76
1118	doctors	0.77
1118	without	1.09
1118	borders	0.90
1119	download	2.00
1119	to	0.82
1119	donate	1.97
1120	red	1.85
1120	cross	1.67
1120	canada	1.38
1121	blood	1.20
1121	donation	1.66
1121	restrictions	0.92
1122	donate	1.28
1122	blood	1.84
1122	australia	0.95
1123	donate	1.12
1123	now	1.89
1123	button	1.77
1124	csl	1.48
1124	plasma	0.61
1125	swine	1.39
1125	flu	0.94
1126	wamu	0.80
1127	new	1.51
1127	moon	0.75
1128	mininova	0.64
1129	susan	0.61
1129	boyle	1.13
1130	slumdog	1.88
1130	millionaire	1.79
1131	circuit	0.52
1131	city	0.67
1132	myspace	1.34
1132	layouts	1.07
1133	michael	1.15
1133	jackson	1.84
1134	national	1.07
1134	city	0.85
1134	bank	1.94
1135	chatroulette	1.49
1136	ipad	1.99
1137	justin	0.69
1137	bieber	1.86
1138	nicki	1.74
1138	minaj	0.56
1139	friv	1.80
1140	myxer	1.25
